customer_id,fico_score,loan_amount,tenure_months,state,plan_type,monthly_income,date_issued,loan_status
2448,709.0,48656,24,FL,Family,4628.0,2026-12-18,Current
2449,742.0,33171,18,CA,Family,4893.0,2026-12-19,Current
2450,681.0,6644,6,MI,Individual,7149.0,2026-12-20,Current
2451,695.0,19142,12,OH,Family,4301.0,2026-12-21,Current
2452,765.0,10773,24,CA,Individual,6007.0,2026-12-22,Current
2453,692.0,31466,6,OH,Business,4844.0,2026-12-23,Current
2454,810.0,13778,12,CA,Individual,4143.0,2026-12-24,Current
2455,708.0,15501,24,IL,Business,4321.0,2026-12-25,Current
2456,592.0,5108,24,IL,Individual,4412.0,2026-12-26,Current
2457,718.0,32369,24,GA,Business,4920.0,2026-12-27,Current
2458,699.0,39382,12,TX,Individual,3061.0,2026-12-28,Current
2459,744.0,28818,6,CA,Individual,2302.0,2026-12-29,Current
2460,714.0,13251,24,WA,Family,5481.0,2026-12-30,Current
2461,673.0,26341,6,CA,Individual,5847.0,2026-12-31,Current
2462,619.0,14678,24,FL,Business,5618.0,2027-01-01,Current
2463,670.0,17367,12,OH,Family,4732.0,2027-01-02,Current
2464,637.0,32672,36,WA,Family,5651.0,2027-01-03,Current
2465,651.0,7332,18,GA,Business,5570.0,2027-01-04,Current
2466,709.0,15002,12,OH,Business,5681.0,2027-01-05,Default
2467,763.0,23284,24,IL,Family,3211.0,2027-01-06,Current
2468,700.0,18700,12,NC,Business,2855.0,2027-01-07,Current
2469,620.0,16769,12,WA,Individual,3917.0,2027-01-08,Current
2470,702.0,32318,24,IL,Individual,4474.0,2027-01-09,Current
2471,740.0,27323,12,FL,Family,4137.0,2027-01-10,Current
2472,650.0,30610,18,WA,Individual,1685.0,2027-01-11,Current
2473,673.0,9963,12,WA,Individual,7083.0,2027-01-12,Current
2474,681.0,10838,12,WA,Individual,4089.0,2027-01-13,Current
2475,641.0,48167,6,TX,Individual,4759.0,2027-01-14,Current
2476,712.0,15243,24,WA,Business,6367.0,2027-01-15,Current
2477,674.0,30939,24,TX,Family,983.0,2027-01-16,Current
2478,701.0,4845,12,IL,Business,3732.0,2027-01-17,Current
2479,636.0,49710,12,GA,Family,3919.0,2027-01-18,Current
2480,658.0,19766,36,TX,Individual,3996.0,2027-01-19,Current
2481,716.0,39880,36,TX,Individual,4240.0,2027-01-20,Current
2482,661.0,15780,18,WA,Individual,6671.0,2027-01-21,Current
2483,766.0,45856,24,GA,Business,5510.0,2027-01-22,Current
2484,660.0,4509,24,WA,Individual,5937.0,2027-01-23,Current
2485,691.0,26957,12,IL,Individual,4571.0,2027-01-24,Current
2486,727.0,48172,6,WA,Business,2401.0,2027-01-25,Default
2487,609.0,37346,12,NY,Family,1380.0,2027-01-26,Current
2488,592.0,20263,24,MI,Individual,2206.0,2027-01-27,Current
2489,604.0,49874,24,IL,Individual,5040.0,2027-01-28,Default
2490,743.0,29148,24,CA,Business,4548.0,2027-01-29,Current
2491,652.0,34533,12,OH,Business,4185.0,2027-01-30,Current
2492,808.0,45608,24,OH,Individual,3947.0,2027-01-31,Current
2493,652.0,15931,24,GA,Individual,7518.0,2027-02-01,Current
2494,689.0,4359,24,NY,Business,3266.0,2027-02-02,Current
2495,757.0,27532,6,TX,Family,5892.0,2027-02-03,Current
2496,780.0,23344,24,NY,Business,4503.0,2027-02-04,Current
2497,783.0,7242,6,MI,Family,4409.0,2027-02-05,Current
2498,740.0,23601,24,IL,Business,6265.0,2027-02-06,Current
2499,731.0,22116,24,GA,Individual,6694.0,2027-02-07,Current
2500,710.0,38477,12,NY,Individual,4141.0,2027-02-08,Current
2501,719.0,33782,24,FL,Family,5699.0,2027-02-09,Current
2502,652.0,48559,6,TX,Family,5046.0,2027-02-10,Current
2503,639.0,21880,24,NY,Business,4511.0,2027-02-11,Default
2504,680.0,6499,12,GA,Individual,4806.0,2027-02-12,Current
2505,671.0,34587,24,FL,Business,3468.0,2027-02-13,Current
2506,657.0,47458,36,CA,Individual,4041.0,2027-02-14,Current
2507,715.0,29020,12,IL,Family,3629.0,2027-02-15,Current
2508,728.0,11080,18,IL,Individual,5852.0,2027-02-16,Default
2509,684.0,26207,18,CA,Family,4357.0,2027-02-17,Current
2510,754.0,36957,12,WA,Family,2553.0,2027-02-18,Current
2511,623.0,16908,18,OH,Individual,3415.0,2027-02-19,Current
2512,670.0,33652,24,FL,Individual,-299.0,2027-02-20,Default
2513,644.0,33344,36,TX,Family,3758.0,2027-02-21,Default
2514,587.0,28034,24,NY,Business,4556.0,2027-02-22,Current
2515,676.0,28788,18,MI,Individual,4296.0,2027-02-23,Current
2516,674.0,15751,24,OH,Individual,7470.0,2027-02-24,Current
2517,756.0,36793,24,GA,Individual,5362.0,2027-02-25,Current
2518,712.0,35839,18,WA,Business,5296.0,2027-02-26,Current
2519,629.0,41314,12,TX,Individual,2035.0,2027-02-27,Current
2520,773.0,38453,18,MI,Individual,3953.0,2027-02-28,Current
2521,741.0,12385,24,MI,Family,3770.0,2027-03-01,Current
2522,709.0,21232,18,TX,Family,3321.0,2027-03-02,Current
2523,669.0,46344,24,WA,Individual,3300.0,2027-03-03,Current
2524,632.0,37790,12,GA,Business,1788.0,2027-03-04,Default
2525,661.0,18831,36,CA,Family,2586.0,2027-03-05,Current
2526,734.0,23125,18,OH,Family,5811.0,2027-03-06,Current
2527,774.0,48708,24,NC,Individual,4286.0,2027-03-07,Current
2528,757.0,20682,6,NC,Business,3740.0,2027-03-08,Current
2529,656.0,39870,12,WA,Individual,4492.0,2027-03-09,Current
2530,624.0,20288,24,MI,Individual,6251.0,2027-03-10,Current
2531,687.0,38794,36,NY,Individual,4506.0,2027-03-11,Current
2532,592.0,42477,12,CA,Family,5311.0,2027-03-12,Current
2533,696.0,27405,6,CA,Family,3230.0,2027-03-13,Current
2534,673.0,41737,12,WA,Family,3572.0,2027-03-14,Current
2535,657.0,5620,6,GA,Individual,5031.0,2027-03-15,Current
2536,600.0,38414,12,WA,Family,7339.0,2027-03-16,Default
2537,706.0,40633,24,NY,Family,6645.0,2027-03-17,Current
2538,653.0,38057,36,IL,Individual,5374.0,2027-03-18,Current
2539,622.0,43138,6,NC,Business,4727.0,2027-03-19,Current
2540,536.0,16854,18,WA,Individual,6602.0,2027-03-20,Current
2541,679.0,12677,12,CA,Family,5692.0,2027-03-21,Current
2542,769.0,47111,12,GA,Individual,1060.0,2027-03-22,Current
2543,763.0,27074,12,NC,Family,2919.0,2027-03-23,Current
2544,657.0,20824,18,FL,Business,5007.0,2027-03-24,Current
2545,650.0,3765,6,TX,Business,1820.0,2027-03-25,Current
2546,703.0,48439,18,CA,Individual,3154.0,2027-03-26,Current
2547,630.0,34615,12,FL,Individual,3450.0,2027-03-27,Default
2548,695.0,39860,12,GA,Individual,4116.0,2027-03-28,Current
2549,718.0,15975,12,CA,Business,4069.0,2027-03-29,Current
2550,741.0,12341,24,WA,Family,4066.0,2027-03-30,Current
2551,675.0,31141,24,CA,Individual,5738.0,2027-03-31,Current
2552,670.0,15334,24,GA,Individual,4102.0,2027-04-01,Default
2553,636.0,18835,12,CA,Business,3923.0,2027-04-02,Current
2554,639.0,29548,12,NY,Family,2476.0,2027-04-03,Current
2555,669.0,38434,12,MI,Individual,6037.0,2027-04-04,Current
2556,698.0,28039,6,FL,Individual,3493.0,2027-04-05,Current
2557,726.0,35530,24,IL,Individual,2869.0,2027-04-06,Current
2558,640.0,41736,12,MI,Family,4820.0,2027-04-07,Current
2559,755.0,43409,12,GA,Business,3350.0,2027-04-08,Current
2560,666.0,21565,18,NC,Business,3711.0,2027-04-09,Current
2561,679.0,12834,18,NY,Individual,4888.0,2027-04-10,Current
2562,643.0,39656,36,FL,Business,4010.0,2027-04-11,Current
2563,559.0,3840,12,GA,Individual,7967.0,2027-04-12,Default
2564,724.0,16873,24,FL,Individual,4388.0,2027-04-13,Current
2565,717.0,34568,12,CA,Business,5427.0,2027-04-14,Current
2566,666.0,13846,36,OH,Individual,1587.0,2027-04-15,Default
2567,683.0,8899,18,WA,Individual,3209.0,2027-04-16,Current
2568,706.0,23502,24,MI,Business,2870.0,2027-04-17,Current
2569,602.0,3565,12,CA,Individual,3068.0,2027-04-18,Current
2570,654.0,41773,24,TX,Family,5123.0,2027-04-19,Current
2571,720.0,44924,12,NC,Business,6053.0,2027-04-20,Current
2572,617.0,46242,18,TX,Family,5017.0,2027-04-21,Current
2573,695.0,12187,24,TX,Individual,4160.0,2027-04-22,Current
2574,612.0,10226,36,NY,Individual,3554.0,2027-04-23,Current
2575,703.0,45147,18,IL,Individual,6170.0,2027-04-24,Current
2576,678.0,41658,24,MI,Individual,7607.0,2027-04-25,Current
2577,599.0,48881,6,OH,Family,4703.0,2027-04-26,Default
2578,738.0,7311,24,CA,Individual,5909.0,2027-04-27,Current
2579,643.0,47214,24,TX,Individual,5015.0,2027-04-28,Current
2580,639.0,44616,18,TX,Family,5633.0,2027-04-29,Current
2581,690.0,28689,24,NC,Family,2753.0,2027-04-30,Default
2582,737.0,9083,24,OH,Business,3768.0,2027-05-01,Current
2583,629.0,15598,12,OH,Individual,5093.0,2027-05-02,Default
2584,683.0,19940,24,OH,Business,6319.0,2027-05-03,Current
2585,701.0,29880,6,CA,Family,3273.0,2027-05-04,Current
2586,715.0,5580,24,MI,Individual,1450.0,2027-05-05,Current
2587,689.0,49612,24,MI,Individual,3753.0,2027-05-06,Current
2588,662.0,45321,6,CA,Individual,6015.0,2027-05-07,Default
2589,639.0,12386,24,NY,Family,2124.0,2027-05-08,Current
2590,684.0,22522,18,CA,Individual,2735.0,2027-05-09,Current
2591,626.0,29224,18,WA,Business,4734.0,2027-05-10,Current
2592,534.0,17635,12,GA,Family,4326.0,2027-05-11,Default
2593,702.0,3671,12,WA,Business,5392.0,2027-05-12,Current
2594,725.0,36545,24,NY,Individual,2657.0,2027-05-13,Current
2595,562.0,29855,12,NY,Individual,4013.0,2027-05-14,Default
2596,630.0,38790,18,CA,Individual,6293.0,2027-05-15,Current
2597,711.0,49585,24,CA,Individual,2711.0,2027-05-16,Current
2598,783.0,17260,6,IL,Business,6715.0,2027-05-17,Current
2599,681.0,4074,18,NC,Individual,2899.0,2027-05-18,Current
2600,644.0,45676,18,WA,Individual,5774.0,2027-05-19,Current
2601,671.0,12475,24,MI,Individual,3941.0,2027-05-20,Current
2602,749.0,15878,12,IL,Individual,2783.0,2027-05-21,Current
2603,648.0,18120,18,OH,Business,3755.0,2027-05-22,Current
2604,640.0,26147,12,FL,Family,5317.0,2027-05-23,Current
2605,656.0,4986,24,MI,Family,4490.0,2027-05-24,Current
2606,632.0,46593,12,OH,Individual,6178.0,2027-05-25,Current
2607,686.0,35430,36,IL,Business,6654.0,2027-05-26,Default
2608,761.0,44961,24,TX,Family,2725.0,2027-05-27,Current
2609,696.0,20430,24,IL,Individual,2616.0,2027-05-28,Current
2610,667.0,5176,18,IL,Individual,2543.0,2027-05-29,Current
2611,665.0,21722,12,IL,Business,3151.0,2027-05-30,Default
2612,602.0,45815,36,CA,Family,6156.0,2027-05-31,Current
2613,724.0,21617,6,WA,Family,5341.0,2027-06-01,Current
2614,676.0,30115,12,IL,Individual,3682.0,2027-06-02,Current
2615,671.0,40376,12,CA,Individual,4483.0,2027-06-03,Current
2616,840.0,14906,36,OH,Family,6606.0,2027-06-04,Current
2617,695.0,43002,24,NC,Family,7362.0,2027-06-05,Current
2618,642.0,9610,18,WA,Family,4889.0,2027-06-06,Current
2619,659.0,46292,24,OH,Family,511.0,2027-06-07,Current
2620,737.0,16411,18,NY,Individual,4946.0,2027-06-08,Current
2621,686.0,12180,24,MI,Family,5902.0,2027-06-09,Current
2622,608.0,13073,12,FL,Business,4837.0,2027-06-10,Current
2623,726.0,40251,24,NY,Business,5590.0,2027-06-11,Current
2624,647.0,33960,12,GA,Individual,5036.0,2027-06-12,Default
2625,774.0,8901,12,NC,Individual,2648.0,2027-06-13,Current
2626,734.0,41897,18,GA,Business,3171.0,2027-06-14,Current
2627,658.0,46183,18,TX,Family,4018.0,2027-06-15,Current
2628,744.0,7482,24,TX,Family,6098.0,2027-06-16,Current
2629,683.0,45454,12,IL,Business,3351.0,2027-06-17,Current
2630,723.0,28428,12,NC,Family,5184.0,2027-06-18,Current
2631,704.0,10400,18,OH,Family,4956.0,2027-06-19,Current
2632,638.0,42574,18,NY,Individual,6879.0,2027-06-20,Current
2633,648.0,46284,12,NC,Individual,4437.0,2027-06-21,Current
2634,731.0,10396,18,NY,Individual,1868.0,2027-06-22,Current
2635,663.0,10338,12,FL,Business,5470.0,2027-06-23,Default
2636,660.0,45718,12,OH,Individual,7707.0,2027-06-24,Current
2637,632.0,15500,12,GA,Individual,5569.0,2027-06-25,Current
2638,701.0,14545,36,NY,Business,3319.0,2027-06-26,Current
2639,783.0,8241,24,FL,Family,2877.0,2027-06-27,Current
2640,627.0,26778,12,NC,Family,3071.0,2027-06-28,Current
2641,681.0,25821,24,FL,Individual,7505.0,2027-06-29,Current
2642,751.0,7695,24,MI,Business,4009.0,2027-06-30,Current
2643,676.0,14530,18,FL,Individual,3506.0,2027-07-01,Current
2644,703.0,17318,24,FL,Individual,4262.0,2027-07-02,Current
2645,627.0,25331,12,IL,Individual,4025.0,2027-07-03,Default
2646,701.0,29355,24,TX,Individual,6851.0,2027-07-04,Current
2647,671.0,14324,18,GA,Individual,2978.0,2027-07-05,Current
2648,729.0,31149,12,MI,Family,6271.0,2027-07-06,Current
2649,739.0,6218,18,MI,Individual,4683.0,2027-07-07,Current
2650,809.0,23141,36,TX,Family,6311.0,2027-07-08,Current
2651,709.0,39784,24,WA,Individual,6874.0,2027-07-09,Current
2652,696.0,5837,18,NY,Individual,4627.0,2027-07-10,Current
2653,690.0,42802,12,FL,Family,4027.0,2027-07-11,Current
2654,662.0,43077,18,NC,Business,4599.0,2027-07-12,Default
2655,697.0,17379,12,FL,Business,4358.0,2027-07-13,Current
2656,665.0,7239,6,NC,Business,2015.0,2027-07-14,Current
2657,688.0,47896,18,FL,Family,6829.0,2027-07-15,Default
2658,746.0,23812,24,MI,Family,4869.0,2027-07-16,Current
2659,630.0,32669,24,WA,Family,2755.0,2027-07-17,Current
2660,737.0,12611,12,TX,Family,1399.0,2027-07-18,Current
2661,746.0,7150,18,OH,Individual,1009.0,2027-07-19,Current
2662,674.0,14109,36,CA,Family,5656.0,2027-07-20,Current
2663,574.0,37214,24,GA,Individual,3572.0,2027-07-21,Default
2664,650.0,29016,24,OH,Individual,3818.0,2027-07-22,Current
2665,745.0,14936,36,GA,Family,5232.0,2027-07-23,Current
2666,679.0,14036,24,NY,Individual,3726.0,2027-07-24,Current
2667,630.0,42236,12,TX,Individual,5320.0,2027-07-25,Current
2668,655.0,17021,12,NC,Individual,4643.0,2027-07-26,Current
2669,722.0,39943,36,OH,Business,4374.0,2027-07-27,Current
2670,707.0,40848,18,OH,Individual,2141.0,2027-07-28,Current
2671,668.0,18471,12,GA,Individual,3270.0,2027-07-29,Current
2672,662.0,26244,18,OH,Business,5404.0,2027-07-30,Current
2673,660.0,41985,24,NC,Individual,3477.0,2027-07-31,Default
2674,634.0,41440,36,TX,Individual,6308.0,2027-08-01,Current
2675,761.0,4502,12,NY,Individual,8020.0,2027-08-02,Current
2676,664.0,37178,18,CA,Individual,5485.0,2027-08-03,Current
2677,741.0,6770,24,TX,Individual,6739.0,2027-08-04,Current
2678,756.0,45865,12,IL,Individual,5581.0,2027-08-05,Current
2679,730.0,7001,12,NY,Individual,3699.0,2027-08-06,Current
2680,658.0,23946,36,OH,Business,4800.0,2027-08-07,Current
2681,700.0,3598,18,NC,Family,7520.0,2027-08-08,Current
2682,679.0,33316,18,WA,Family,3715.0,2027-08-09,Current
2683,635.0,28567,24,OH,Individual,2941.0,2027-08-10,Current
2684,696.0,29508,6,MI,Individual,2799.0,2027-08-11,Current
2685,621.0,46744,36,MI,Business,4174.0,2027-08-12,Current
2686,739.0,42159,12,WA,Individual,2995.0,2027-08-13,Current
2687,657.0,33276,12,CA,Business,7011.0,2027-08-14,Current
2688,690.0,26671,12,MI,Individual,4825.0,2027-08-15,Current
2689,694.0,19450,12,CA,Business,5958.0,2027-08-16,Current
2690,667.0,17908,24,NY,Individual,4052.0,2027-08-17,Current
2691,709.0,47358,24,WA,Individual,2790.0,2027-08-18,Current
2692,656.0,38518,36,CA,Family,2536.0,2027-08-19,Current
2693,724.0,34212,18,IL,Family,3138.0,2027-08-20,Current
2694,613.0,45684,24,CA,Individual,5021.0,2027-08-21,Current
2695,686.0,9806,18,FL,Business,5280.0,2027-08-22,Current
2696,777.0,42197,24,NY,Individual,5405.0,2027-08-23,Current
2697,630.0,43891,24,IL,Individual,2267.0,2027-08-24,Current
2698,646.0,21015,12,WA,Family,4499.0,2027-08-25,Default
2699,706.0,42220,12,GA,Family,2961.0,2027-08-26,Current
2700,689.0,20158,12,OH,Business,5102.0,2027-08-27,Current
2701,698.0,18456,18,NC,Individual,5219.0,2027-08-28,Current
2702,704.0,30588,36,MI,Individual,2742.0,2027-08-29,Current
2703,712.0,25491,12,FL,Family,5952.0,2027-08-30,Current
2704,735.0,27188,6,FL,Individual,8008.0,2027-08-31,Current
2705,700.0,30079,12,GA,Individual,5752.0,2027-09-01,Default
2706,668.0,7019,24,OH,Individual,4256.0,2027-09-02,Current
2707,714.0,15419,12,OH,Individual,4025.0,2027-09-03,Current
2708,775.0,36697,12,MI,Individual,4186.0,2027-09-04,Current
2709,673.0,22396,12,CA,Individual,3359.0,2027-09-05,Current
2710,631.0,42032,24,WA,Family,4879.0,2027-09-06,Current
2711,735.0,32892,18,OH,Family,2792.0,2027-09-07,Current
2712,674.0,10973,24,OH,Individual,1665.0,2027-09-08,Current
2713,571.0,45465,12,NC,Individual,4829.0,2027-09-09,Default
2714,722.0,24113,18,IL,Individual,4532.0,2027-09-10,Current
2715,653.0,14136,12,IL,Individual,3643.0,2027-09-11,Current
2716,675.0,22203,6,NC,Family,2576.0,2027-09-12,Current
2717,697.0,34285,18,TX,Business,4935.0,2027-09-13,Current
2718,690.0,26039,12,WA,Family,3015.0,2027-09-14,Default
2719,715.0,4184,24,OH,Family,4292.0,2027-09-15,Current
2720,658.0,25727,6,MI,Individual,7147.0,2027-09-16,Current
2721,706.0,19911,12,WA,Individual,5477.0,2027-09-17,Current
2722,667.0,3916,24,GA,Business,2446.0,2027-09-18,Current
2723,717.0,6574,18,FL,Business,2588.0,2027-09-19,Current
2724,711.0,39087,24,OH,Individual,4728.0,2027-09-20,Current
2725,633.0,20790,24,TX,Individual,2437.0,2027-09-21,Current
2726,734.0,20625,18,MI,Family,1497.0,2027-09-22,Current
2727,653.0,8206,24,WA,Individual,5299.0,2027-09-23,Default
2728,720.0,22517,18,NY,Family,4981.0,2027-09-24,Current
2729,698.0,40696,12,FL,Business,5176.0,2027-09-25,Current
2730,772.0,19105,12,OH,Individual,4895.0,2027-09-26,Current
2731,669.0,38656,18,WA,Business,4402.0,2027-09-27,Current
2732,663.0,5690,12,WA,Business,3507.0,2027-09-28,Current
2733,679.0,39859,12,MI,Business,5274.0,2027-09-29,Current
2734,665.0,49728,12,FL,Individual,6795.0,2027-09-30,Current
2735,720.0,3690,12,IL,Individual,3748.0,2027-10-01,Current
2736,599.0,28103,6,IL,Family,2969.0,2027-10-02,Current
2737,627.0,37263,6,NY,Individual,2797.0,2027-10-03,Current
2738,627.0,14085,12,CA,Individual,3200.0,2027-10-04,Default
2739,728.0,28825,12,NC,Individual,4804.0,2027-10-05,Current
2740,766.0,13720,18,OH,Family,1291.0,2027-10-06,Current
2741,675.0,41641,12,MI,Individual,5159.0,2027-10-07,Current
2742,672.0,40271,24,OH,Individual,5466.0,2027-10-08,Current
2743,684.0,14720,24,MI,Individual,1803.0,2027-10-09,Current
2744,738.0,49732,18,IL,Family,3031.0,2027-10-10,Current
2745,634.0,3897,24,MI,Family,4620.0,2027-10-11,Current
2746,692.0,20094,12,FL,Individual,4285.0,2027-10-12,Current
2747,729.0,39463,6,CA,Business,5279.0,2027-10-13,Current
2748,705.0,38454,36,NY,Individual,4288.0,2027-10-14,Current
2749,689.0,26572,12,TX,Family,6397.0,2027-10-15,Current
2750,730.0,41546,36,IL,Family,4018.0,2027-10-16,Current
2751,545.0,18150,18,TX,Family,3025.0,2027-10-17,Current
2752,714.0,19799,12,TX,Individual,2905.0,2027-10-18,Current
2753,647.0,12663,18,GA,Business,5603.0,2027-10-19,Current
2754,588.0,39948,18,CA,Business,4544.0,2027-10-20,Current
2755,706.0,40030,6,NC,Family,5451.0,2027-10-21,Current
2756,749.0,30007,12,WA,Individual,5420.0,2027-10-22,Current
2757,673.0,38283,24,FL,Individual,1470.0,2027-10-23,Current
2758,728.0,28671,18,MI,Family,2790.0,2027-10-24,Current
2759,761.0,28385,12,OH,Individual,2969.0,2027-10-25,Current
2760,746.0,14236,12,NC,Family,3276.0,2027-10-26,Current
2761,762.0,25024,24,OH,Individual,3869.0,2027-10-27,Current
2762,717.0,49872,18,NY,Family,5999.0,2027-10-28,Current
2763,684.0,42384,18,NY,Individual,6298.0,2027-10-29,Current
2764,600.0,20376,36,FL,Individual,4061.0,2027-10-30,Default
2765,668.0,40138,12,MI,Individual,4123.0,2027-10-31,Current
2766,638.0,21157,18,MI,Individual,3442.0,2027-11-01,Current
2767,789.0,22945,24,IL,Family,4634.0,2027-11-02,Current
2768,671.0,39584,24,MI,Family,4804.0,2027-11-03,Current
2769,686.0,26017,12,WA,Family,5710.0,2027-11-04,Current
2770,708.0,4756,12,NC,Family,5698.0,2027-11-05,Current
2771,682.0,38141,24,NC,Family,1047.0,2027-11-06,Current
2772,765.0,5576,12,OH,Individual,4271.0,2027-11-07,Current
2773,649.0,28467,36,GA,Individual,6576.0,2027-11-08,Current
2774,690.0,39952,12,FL,Individual,3843.0,2027-11-09,Current
2775,643.0,34205,12,FL,Family,6209.0,2027-11-10,Current
2776,614.0,38165,6,WA,Individual,4040.0,2027-11-11,Current
2777,649.0,15674,24,MI,Individual,4762.0,2027-11-12,Current
2778,678.0,46094,24,GA,Family,2795.0,2027-11-13,Current
2779,659.0,46314,24,IL,Business,2851.0,2027-11-14,Current
2780,645.0,25353,36,IL,Family,5588.0,2027-11-15,Current
2781,610.0,32849,12,NC,Family,5823.0,2027-11-16,Default
2782,676.0,7535,6,WA,Family,4540.0,2027-11-17,Current
2783,605.0,44936,24,TX,Individual,2659.0,2027-11-18,Current
2784,718.0,20118,24,TX,Family,4566.0,2027-11-19,Current
2785,684.0,3632,24,MI,Business,6386.0,2027-11-20,Current
2786,607.0,16280,24,NC,Individual,7114.0,2027-11-21,Current
2787,665.0,17746,12,WA,Individual,4025.0,2027-11-22,Current
2788,642.0,40036,12,TX,Individual,2010.0,2027-11-23,Current
2789,696.0,22285,36,CA,Individual,5761.0,2027-11-24,Current
2790,747.0,21047,12,OH,Business,4086.0,2027-11-25,Current
2791,586.0,13207,12,NY,Individual,5915.0,2027-11-26,Current
2792,686.0,8591,24,OH,Individual,4922.0,2027-11-27,Current
2793,672.0,30757,12,NY,Business,3175.0,2027-11-28,Current
2794,714.0,19226,24,CA,Family,4587.0,2027-11-29,Current
2795,691.0,32732,6,CA,Family,6463.0,2027-11-30,Current
2796,642.0,30206,24,WA,Business,4276.0,2027-12-01,Default
2797,664.0,23256,24,GA,Individual,2948.0,2027-12-02,Current
2798,640.0,36822,18,FL,Family,2117.0,2027-12-03,Current
2799,734.0,44340,18,TX,Individual,3342.0,2027-12-04,Current
2800,681.0,49347,12,WA,Individual,3885.0,2027-12-05,Current
2801,775.0,46351,18,GA,Individual,5730.0,2027-12-06,Current
2802,677.0,43775,18,FL,Individual,2819.0,2027-12-07,Current
2803,645.0,12784,18,WA,Business,6831.0,2027-12-08,Current
2804,604.0,40029,12,MI,Business,2494.0,2027-12-09,Current
2805,590.0,38157,6,FL,Business,7997.0,2027-12-10,Current
2806,601.0,22937,12,OH,Individual,7088.0,2027-12-11,Default
